parent,name,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,status
text2sql.AggregatePrepCascade,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregatePrepCascade,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregatePrepCascade,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregatePrepCascade,Month,Month,Calendar month,,,,,,,Approved
text2sql.AggregatePrepCascade,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregatePrepCascade,PrepCT,PrepCT,Number of clients continuing on Prep,,,,,,,Approved
text2sql.AggregatePrepCascade,Screened,Screened,Number of clients who are screened for Prep,,,,,,,Approved
text2sql.AggregatePrepCascade,StartedPrep,StartedPrep,Number of clients who were started on Prep,,,,,,,Approved
text2sql.AggregatePrepCascade,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepCascade,Year,Year,calendar year,,,,,,,Approved
,AggregatePrepDiscontinuation,AggregatePrepDiscontinuation,An aggregate table that contins counts of individuals who were discontinued from the Prep program,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,ExitMonth,ExitMonth,The month which the client exited Prep program,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,ExitReason,ExitReason,Reason as to why the client has exited the program,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,ExitYear,ExitYear,The year which the client exited Prep program,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,PrepDiscontinuations,PrepDiscontinuations,Number of clients who have exited Prep program,,,,,,,Approved
text2sql.AggregatePrepDiscontinuation,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
,AggregatePrepSTIOutcomes,AggregatePrepSTIOutcomes,"An aggregate table that contains counts of individuasl who are screened for STI, STI positive, STI negative, STI treated and STI untreated",,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,Month,Month,Calendar month,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,NumberSTINegative,NumberSTINegative,Number of clients who do not have STI,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,NumberSTINotTreated,NumberSTINotTreated,Number of clients not yet treated for STI,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,NumberSTIPositive,NumberSTIPositive,Number of clients who have STI,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,NumberSTIScreened,NumberSTIScreened,Number of clients screened for STI,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,NumberSTITreated,NumberSTITreated,Number of clients treated for STI,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepSTIOutcomes,Year,Year,calendar year,,,,,,,Approved
,AggregatePrepTestingAt1MonthRefill,AggregatePrepTestingAt1MonthRefill,An aggregate table that contains counts of individuals who have tested at month 1 and have a refill at month 1,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,Month,Month,Calendar month,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,Year,Year,calendar year,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,nottested,nottested,Counts of the number of tested individuals who are not tested,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,refilled,refilled,Number of clients who had a Prep refil during the first month,,,,,,,Approved
text2sql.AggregatePrepTestingAt1MonthRefill,tested,tested,Counts of the number of tested individuals,,,,,,,Approved
,AggregatePrepTestingAt3MonthRefill,AggregatePrepTestingAt3MonthRefill,An aggregate table that contains counts of individuals who have tested at month 3 and have a refill at month 3,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,Month,Month,Calendar month,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,Year,Year,calendar year,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,nottested,nottested,Counts of the number of individualswho were not tested,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,refilled,refilled,Number of clients who had a refil in the 3rd month,,,,,,,Approved
text2sql.AggregatePrepTestingAt3MonthRefill,tested,tested,Counts of the number of tested individuals,,,,,,,Approved
,AggregateRecencyUploads,AggregateRecencyUploads,An aggregate dataset containing information on uploads by facilities for different dockets,,,,,,,Approved
text2sql.AggregateRecencyUploads,AsOfDate,AsOfDate,The end of month of the latest reporting month,,,,,,,Approved
text2sql.AggregateRecencyUploads,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateRecencyUploads,agency,agency,The funding body,,,,,,,Approved
text2sql.AggregateRecencyUploads,county,county,The County where the facility is located,,,,,,,Approved
text2sql.AggregateRecencyUploads,docket,docket,"Docket from where the data was sent from C&T, HTS,MNCH or Prep",,,,,,,Approved
text2sql.AggregateRecencyUploads,month,month,Calendar month,,,,,,,Approved
text2sql.AggregateRecencyUploads,partner,partner,The service delivery partner,,,,,,,Approved
text2sql.AggregateRecencyUploads,recency,recency,Number of sites that uploaded data,,,,,,,Approved
text2sql.AggregateRecencyUploads,subcounty,subcounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateRecencyUploads,year,year,calendar year,,,,,,,Approved
,AggregateTPT,AggregateTPT,An Aggregate dataset containing data on patients registeted on IPT,,,,,,,Approved
text2sql.AggregateTPT,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateTPT,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateTPT,AsOfDate,AsOfDate,End of the reporting month,,,,,,,Approved
text2sql.AggregateTPT,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateTPT,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateTPT,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregateTPT,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregateTPT,OnIPT,OnIPT,Counts of the number OnIPT,,,,,,,Approved
text2sql.AggregateTPT,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateTPT,StartTBTreatmentMonth,StartTBTreatmentMonth,Month of StartTB,,,,,,,Approved
text2sql.AggregateTPT,StartTBTreatmentYear,StartTBTreatmentYear,Year of StartTB,,,,,,,Approved
text2sql.AggregateTPT,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateTPT,TBDiagnosisMonth,TBDiagnosisMonth,Month of TB Diagnosis,,,,,,,Approved
text2sql.AggregateTPT,TBDiagnosisYear,TBDiagnosisYear,Year of TB Diagnosis,,,,,,,Approved
text2sql.AggregateTPT,hasTB,hasTB,Count of the number who have TB,,,,,,,Approved
,AggregateTXCurr,AggregateTXCurr,An agrregate table that contains counts of clients who are TXCurr,,,,,,,Approved
text2sql.AggregateTXCurr,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateTXCurr,CountClientsTXCur,CountClientsTXCur,Number of clients currently on ART,,,,,,,Approved
text2sql.AggregateTXCurr,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateTXCurr,DATIMAgeGroup,DATIMAgeGroup,A 4-year age band using the DATIM system disaggregations,,,,,,,Approved
text2sql.AggregateTXCurr,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateTXCurr,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregateTXCurr,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateTXCurr,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregateTXCurr,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateTXCurr,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
,AggregateTXNewHTSCascade,AggregateTXNewHTSCascade,An Aggregate dataset containing data on HIV tested clients and TXNew clients,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,DATIMAgeGroup,DATIMAgeGroup,The DATIM Age disaggregations,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,Gender,Gender,The sex of the patient,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,Linked,Linked,The number of clients who were linked to care,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,MFLCode,MFLCode,The MFL code as recorded in KHMFL,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,Month,Month,The month when the client was initiated on ART,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,PartnerName,PartnerName,The service delivery partner,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,Positive,Positive,The number of clients who received a positive test result after testing,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,TXNew,TXNew,The number of clients started on ART,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,Tested,Tested,The number of clients tested,,,,,,,Approved
text2sql.AggregateTXNewHTSCascade,Year,Year,The year when the client was initiated on ART,,,,,,,Approved
,AggregateTimeToART,AggregateTimeToART,"An aggregate table that contains median duration taken to start ART since getting a HIV diagnosis across various groupings e.g. by Partner, Agency, County etc",,,,,,,Approved
text2sql.AggregateTimeToART,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateTimeToART,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.AggregateTimeToART,County,County,The County where the facility is located,,,,,,,Approved
text2sql.AggregateTimeToART,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.AggregateTimeToART,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.AggregateTimeToART,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.AggregateTimeToART,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_YearCountyPartner,MedianTimeToARTDiagnosis_YearCountyPartner,The median time to ART diagnosis for each year County and partner,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_year,MedianTimeToARTDiagnosis_year,The median time to ART diagnosis for each year,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_yearCTAgency,MedianTimeToARTDiagnosis_yearCTAgency,The median time to ART diagnosis for each year and Agency,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_yearCounty,MedianTimeToARTDiagnosis_yearCounty,The median time to ART diagnosis for each year and county,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_yearFacility,MedianTimeToARTDiagnosis_yearFacility,The median time to ART diagnosis for each year and facility,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_yearPartner,MedianTimeToARTDiagnosis_yearPartner,The median time to ART diagnosis for each year and partner,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToARTDiagnosis_yearSbCty,MedianTimeToARTDiagnosis_yearSbCty,The median time to ART diagnosis for each year and sub county,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToART_DATIM_AgeGroup,MedianTimeToART_DATIM_AgeGroup,The median time to ART diagnosis for each year and Agegroup,,,,,,,Approved
text2sql.AggregateTimeToART,MedianTimeToART_Gender,MedianTimeToART_Gender,The median time to ART diagnosis for each year and Gender,,,,,,,Approved
text2sql.AggregateTimeToART,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.AggregateTimeToART,StartARTYear,StartARTYear,The year when the client was initiated on ART,,,,,,,Approved
text2sql.AggregateTimeToART,StartARTYearMonth,StartARTYearMonth,The year and the month when the client was initiated on ART,,,,,,,Approved
text2sql.AggregateTimeToART,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
,AggregateTimeToARTGrp,AggregateTimeToARTGrp,"An aggregate table that contains counts of clients based on time groupings that it took to start ART from Diagnosis date e.g. 3 Months, 6 Months, 12 months etc",,,,,,,Approved
text2sql.AggregateTimeToARTGrp,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.AggregateTimeToARTGrp,AgencyName,AgencyName,The funding body,,,,,,,Approved
